Siruta,X_c1,X_c2
40214,-0.04080884405687089,-0.0004968059420800132
40241,0.7807393800276939,-0.0004991839934622449
40278,1.3485357361720582,-0.0005008275353384021
40303,-0.07352861968792383,-0.0004967112315013795
40367,0.4386318632860357,-0.0004981937299217393
40394,-0.03300675024222531,-0.0004968285260007505
40438,1.1879596587617347,-0.0005003627322365356
40465,0.07622256316281278,-0.0004971447008911692
40492,0.8028793530514527,-0.000499248079771398
40526,-0.13998938741791522,-0.0004965188543335823
40544,-0.21519176811300691,-0.0004963011737153264
40606,-0.0923190026970179,-0.0004966568409069182
40633,-0.06809574807877271,-0.0004967269574776131
40688,-0.09652641454470633,-0.0004966446621433884
40704,-0.17524177988932432,-0.0004964168128487602
40768,-0.17201473585080598,-0.0004964261538421404
40820,-0.20342735440296542,-0.000496335226957056
40857,-0.15947419762517145,-0.0004964624536519367
40900,-0.08014610239982217,-0.0004966920765529003
40928,-0.07258910053746913,-0.0004967139510311133
40955,0.017849829858474907,-0.0004969757353270543
40991,-0.25293592876605675,-0.0004961919195646943
41033,-0.08868347207134536,-0.0004966673643045464
41088,-0.03161789584590096,-0.0004968325461751294
41113,-0.1927250058195249,-0.0004963662059478264
41177,-0.07156788406958359,-0.0004967169070416797
41248,-0.17920409978472024,-0.0004964053435277422
41284,-0.17328104427098406,-0.0004964224883890616
41346,-0.21110690224146472,-0.0004963129977575783
41382,-0.15383708272244323,-0.0004964787708302746
41417,-0.1640083987425833,-0.0004964493289650137
41471,-0.09415719233921188,-0.0004966515200878983
41541,-0.1987297586506919,-0.0004963488246056722
41578,-0.19439980082685718,-0.0004963613580905008
41621,-0.1473829946454066,-0.0004964974528170688
41667,0.10796197098469561,-0.0004972365736996418
41701,-0.14203182035368633,-0.0004965129423124459
41738,-0.15232568234997262,-0.000496483145725921
41818,-0.1655606477737693,-0.0004964448358289497
41854,-0.1352509430069263,-0.000496532570222616
41925,-0.04967300299811745,-0.0004967802839082678
41943,-0.19705496364335956,-0.0004963536724630187
42003,0.09476785421961431,-0.0004971983820430811
42058,-0.10289880530431215,-0.0004966262166374384
42076,-0.24104896907986897,-0.0004962263275277227
42101,-0.18859929128926728,-0.0004963781482305214
42156,-0.19170378935163931,-0.0004963691619584051
42183,-0.1401119333940615,-0.0004965184996123148
42236,-0.19427725485071093,-0.0004963617128117557
42307,-0.15624715358665314,-0.0004964717946453379
42398,-0.08047289166954555,-0.0004966911306295129
42449,-0.21980766654784958,-0.0004962878125475359
42456,-0.17103436804163585,-0.0004964289916123085
42464,-0.2226262239992137,-0.0004962796539583884
42472,-0.22667024121204046,-0.00049626794815654
42480,-0.239986903953268,-0.0004962294017787165
42498,-0.20236528927636444,-0.000496338301208059
42682,8.321769416823013,-0.0005210122396636452
42708,-0.048365845919223945,-0.0004967840676018001
42753,-0.11850299293360332,-0.0004965810487959456
42771,-0.22295301326893707,-0.0004962787080349952
42824,-0.1545315099206054,-0.000496476760743088
42842,-0.15763600798297747,-0.0004964677744709625
42913,-0.1748741419608855,-0.0004964178770125639
42968,-0.17757015343610336,-0.0004964100731446596
43019,-0.15886146774444013,-0.0004964642272582941
43073,-0.13243238555556217,-0.0004965407288117947
43117,-0.22711957645791006,-0.0004962666475118666
43180,-0.15563442370592181,-0.0004964735682516744
43242,-0.2099222911387175,-0.00049631642672985
43279,-0.19399131423970298,-0.0004963625404947337
43313,-0.14550395634449717,-0.0004965028918765271
43331,0.16796865063765032,-0.0004974102688806262
43411,0.006330508100725944,-0.0004969423915278457
43466,-0.1531835041829965,-0.0004964806626770425
43493,-0.16682695619394738,-0.0004964411703758384
43563,-0.14272624755184848,-0.000496510932225264
43625,-0.1494254275811777,-0.0004964915407959324
43652,-0.11257993741986715,-0.0004965981936572372
43698,-0.23937417407253664,-0.0004962311753850414
43732,-0.20203850000664106,-0.0004963392471314383
43787,-0.20984059382128664,-0.0004963166632107035
43812,-0.17364868219942287,-0.0004964214242252438
43867,-0.17871391588013516,-0.0004964067624128169
43929,-0.22961134463955082,-0.0004962594348461054
43992,-0.20837004210753146,-0.0004963209198659116
44060,-0.14358406938487234,-0.0004965084491763809
44113,-0.1845961227351559,-0.0004963897357919545
44140,-0.09378955441077308,-0.000496652584251702
44177,-0.13369869397574025,-0.0004965370633586845
44202,-0.14660687012981358,-0.0004964996993850984
44257,-0.1958295038818969,-0.0004963572196757079
44300,-0.07189467333930695,-0.0004967159611182906
44328,-0.12977722273905976,-0.0004965484144392712
44355,-0.18316641968011615,-0.0004963938742067613
44391,-0.11641971133911681,-0.0004965870790575076
44435,-0.1332493587298706,-0.0004965383640033418
44462,-0.18377914956084745,-0.0004963921006004086
44505,-0.019363298231274403,-0.0004968680183019506
44532,-0.15351029345271985,-0.0004964797167536631
44560,-0.14501377243991212,-0.000496504310761581
44818,5.2566086127939,-0.0005121398330630042
44845,1.3837881286434672,-0.0005009295768231872
44863,-0.1862300690837728,-0.0004963850061750463
44934,-0.18337066297369325,-0.0004963932830046368
44989,-0.2179694769056556,-0.0004962931333665548
45003,-0.10396087043091312,-0.0004966231423864434
45101,0.0726687298545711,-0.0004971344139743934
45245,-0.1718921898746597,-0.0004964265085634161
45334,-0.24268291542848586,-0.0004962215979108076
45361,-0.19231651923237064,-0.0004963673883520663
45389,-0.24068133115143014,-0.0004962273916915334
45496,-0.18373830090213206,-0.0004963922188408331
45539,-0.18402424151314,-0.0004963913911578689
45619,-0.1740980174452925,-0.0004964201235805936
45673,-0.15988268421232568,-0.0004964612712477224
45753,-0.09154287818142487,-0.000496659087474956
45815,-0.13521009434821088,-0.0004965326884630265
45888,-0.25191471229817114,-0.0004961948755752706
45959,-0.18288047906910818,-0.0004963947018897115
46019,-0.1328817208014318,-0.000496539428167148
46108,-0.2618409363660187,-0.0004961661431525413
46180,-0.14415595060688824,-0.0004965067938104664
46251,-0.20824749613138518,-0.0004963212745871965
46313,-0.08994978049152343,-0.0004966636988514385
46377,-0.06017110828798087,-0.0004967498961196264
46439,-0.2422335801826162,-0.0004962228985554696
46484,-0.08259702192274747,-0.0004966849821275392
46554,-0.20289632183966494,-0.0004963367640825598
46769,-0.11074174777767315,-0.0004966035144762733
46803,-0.14574904829678972,-0.000496502182433977
46830,-0.1918263353277856,-0.000496368807237141
46867,-0.11188551022170495,-0.0004966002037444445
46910,-0.13186050433354626,-0.0004965423841777161
47006,-0.06372494159622258,-0.0004967396092028413
47079,-0.14317558279771814,-0.0004965096315806102
47159,-0.22107397496802766,-0.0004962841470944477
47186,-0.12352737795560019,-0.0004965665052239513
47300,-0.16837920522513344,-0.0004964366772397837
47337,-0.19705496364335956,-0.0004963536724630187
47373,0.07577322791694314,-0.0004971434002465091
47417,-0.258573043668785,-0.0004961756023863715
47453,-0.008334160378110494,-0.0004968999432160903
47578,-0.19852551535711477,-0.0004963494158077967
47630,-0.18390169553699376,-0.0004963917458791399
47774,-0.17924494844343564,-0.000496405225287327
47818,-0.24836087898992945,-0.0004962051624920604
47854,-0.21229151334421195,-0.0004963095687853389
47916,0.17299303565964724,-0.0004974248124526379
48021,-0.2501173713146926,-0.0004962000781538765
48138,-0.11723668451342524,-0.0004965847142490465
48165,-0.26866266237149417,-0.0004961463970019561
48227,-0.18627091774248822,-0.000496384887934608
48325,0.03161582784557211,-0.000497015582349537
48487,-0.1503649467316324,-0.0004964888212662038
48557,-0.05449314472653721,-0.0004967663315383922
48682,-0.15404132601602036,-0.000496478179628164
48744,0.023527793419918574,-0.0004969921707458289
48771,-0.03398711805139544,-0.0004968256882306065
48842,-0.1261825407721026,-0.0004965588195964796
48922,-0.2312861396468831,-0.0004962545869887589
48968,-0.08500709278695738,-0.0004966780059425956
49019,-0.24031369322299134,-0.0004962284558553232
49046,-0.1283883683427354,-0.0004965524346136535
49073,-0.089908931832808,-0.0004966638170918687
49153,-0.14623923220137477,-0.0004965007635488953
49206,-0.1449729237811967,-0.0004965044290020193
49233,-0.22932540402854285,-0.0004962602625290649
49313,-0.16968636230402692,-0.0004964328935462618
49439,-0.19015154032045328,-0.0004963736550944597
49484,-0.15293841223070395,-0.0004964813721195891
49545,-0.013930426622123303,-0.0004968837442781681
49625,-0.15722752139582327,-0.0004964689568751941
49643,-0.09705744710800683,-0.0004966431250178845
49769,-0.10669773056484638,-0.0004966152202781228
49849,-0.09971260992450924,-0.0004966354393904139
49894,-0.15608375895179144,-0.0004964722676070206
49956,0.11180174490394522,-0.0004972476882993598
50022,-0.0529408956953512,-0.000496770824674448
50068,-0.25452902645595815,-0.0004961873081882244
50102,0.08676151711139166,-0.0004971752069202403
50228,-0.163109728250844,-0.0004964519302543074
50326,-0.14047957132250027,-0.000496517435448518
50399,-0.2239742297368226,-0.0004962757520244213
50415,-0.07765433421818144,-0.0004966992892186869
50479,-0.10416511372449024,-0.0004966225511843235
50549,-0.1909276648360463,-0.0004963714085264347
50564,-0.22981558793312795,-0.0004962588436439855
50790,3.334720068892016,-0.0005065767394132589
50889,0.09664689252052373,-0.0004972038211025347
50923,-0.07393710627507806,-0.000496710049097149
50969,0.49765817512982036,-0.0004983645873326276
50987,-0.25542769694769746,-0.0004961847068989262
51010,0.9619848787480209,-0.0004997086262179385
51056,0.2689056863234578,-0.0004977024409652495
51118,0.26077680323908886,-0.0004976789111211285
51207,0.23357159653461787,-0.0004976001629995716
51243,-0.18561733920304146,-0.0004963867797813898
51305,-0.21359867042310543,-0.000496305785091824
51332,-0.1798985269828824,-0.000496403333440573
51387,-0.23361451319366217,-0.0004962478472846816
51449,-0.17176964389851346,-0.0004964268632846802
51500,-0.12405841051890068,-0.0004965649680984544
51546,-0.22818164158451107,-0.0004962635732608798
51573,-0.16151663056094254,-0.0004964565416307934
51626,-0.23782192504135063,-0.0004962356685211331
51662,-0.2728292255604672,-0.0004961343364788275
51699,-0.20191595403049478,-0.0004963396018527024
51751,-0.17091182206548958,-0.0004964293463335726
51804,-0.1634365175205674,-0.0004964509843309327
51840,-0.2448478943404032,-0.0004962153311684188
51877,-0.17107521670035125,-0.0004964288733718794
51948,-0.21944002861941078,-0.0004962888767113674
51984,-0.2417025476193157,-0.0004962244356809502
52035,-0.257225037931176,-0.000496179504320318
52062,-0.23859804955694366,-0.0004962334219530665
52115,-0.21282254590751243,-0.0004963080316598351
52160,-0.1638450041077216,-0.0004964498019267068
52570,-0.21653977385061585,-0.0004962972717813522
52650,-0.20575572794974445,-0.0004963284872529832
52696,-0.19713666096079044,-0.0004963534359821651
52721,-0.23153123159917569,-0.0004962538775462145
52758,-0.23173547489275279,-0.0004962532863441039
52785,-0.21396630835154423,-0.0004963047209280063
52856,-0.21212811870935028,-0.0004963100417470135
52909,-0.22589411669644743,-0.0004962701947245605
52936,-0.20849258808367774,-0.000496320565144643
52954,-0.2526908368137642,-0.0004961926290072224
52990,-0.20093558622132465,-0.0004963424396228566
53023,-0.1974226015717984,-0.000496352608299215
53069,-0.244439407753249,-0.000496216513572633
53103,-0.21576364933502284,-0.0004962995183493842
53130,-0.1852905499333181,-0.0004963877257047575
53167,-0.17618129903977903,-0.000496414093319042
53210,-0.24027284456427592,-0.0004962285740957478
53247,-0.16482537191689173,-0.0004964469641565504
53274,-0.11592952743453172,-0.0004965884979425892
53327,-0.25657145939172926,-0.0004961813961670881
53345,-0.240763028468861,-0.0004962271552106777
53372,-0.14472783182890414,-0.000496505138444559
53425,-0.184800366028733,-0.0004963891445898439
53489,-0.2042034789185584,-0.0004963329803890448
53513,-0.16813411327284092,-0.0004964373866823234
53577,-0.18357490626727035,-0.000496392691802533
53639,-0.21960342325427248,-0.0004962884037496326
53675,-0.19832127206353767,-0.0004963500070099073
53700,-0.2194808772781262,-0.000496288758470943
53728,-0.20555148465616732,-0.0004963290784550869
53755,-0.2194808772781262,-0.000496288758470943
53791,-0.2238108351019609,-0.0004962762249861075
53853,-0.19783108815895262,-0.0004963514258949751
54056,-0.16168002519580424,-0.0004964560686691072
54109,-0.19627883912776659,-0.0004963559190310437
54163,-0.23745428711291183,-0.000496236732684923
54270,-0.1190340254969038,-0.0004965795116704637
54305,-0.2032639597681037,-0.000496335699918763
54350,-0.21678486580290834,-0.0004962965623388311
54387,-0.17830542929298096,-0.0004964079448170452
54412,-0.14280794486927934,-0.000496510695744414
54485,-0.25358950730550345,-0.0004961900277179565
54500,-0.22695618182304841,-0.0004962671204735528
54537,-0.2223402833882057,-0.0004962804816413572
54573,-0.23725004381933476,-0.0004962373238870197
54617,-0.11576613279967002,-0.0004965889709042789
54699,-0.2495454900926767,-0.0004962017335197771
54975,12.864834693176087,-0.0005341625847609753
55008,1.3075236828217747,-0.0005007088219539769
55062,-0.16274209032240522,-0.000496452994418125
55106,-0.23798531967621234,-0.0004962351955594192
55160,-0.13729337594269736,-0.0004965266582014831
55259,2.057300813543343,-0.0005028791249133982
55277,-0.04828414860179311,-0.0004967843040826432
55311,-0.20297801915709573,-0.0004963365276017132
55357,0.8717501916456539,-0.0004994474331240278
55384,0.6645249459823187,-0.0004988475994594736
55446,0.10845215488928066,-0.0004972379925847015
55473,-0.0076805818386637475,-0.0004969018350628516
55598,-0.24239697481747788,-0.0004962224255937625
55623,-0.235534400153287,-0.0004962422899848
55687,0.20219982664117386,-0.0004975093543548976
55776,-0.21956257459555706,-0.0004962885219900664
55838,0.1567352694909093,-0.0004973777527643692
55918,-0.20089473756260925,-0.000496342557863281
56014,-0.23079595574229808,-0.0004962560058738221
56096,-0.22389253241939175,-0.0004962759885052631
56210,-0.08566067132640412,-0.0004966761140958346
56265,-0.22859012817166527,-0.0004962623908566724
56327,-0.2327158427019229,-0.0004962504485739613
56354,-0.1875372261626663,-0.0004963812224815105
56425,-0.1853313985920335,-0.00049638760746434
56461,-0.1845961227351559,-0.0004963897357919545
56522,-0.1714837032875055,-0.0004964276909676443
56568,-0.15796279725270085,-0.0004964668285475762
56666,-0.0895412939043692,-0.0004966648812556725
56773,-0.20853343674239316,-0.0004963204469042185
56844,-0.12458944308220118,-0.0004965634309729517
56988,-0.15645139688023024,-0.0004964712034432134
57083,-0.18165501930764555,-0.0004963982491023799
57163,-0.220910580333166,-0.0004962846200561315
57225,-0.2253222354744315,-0.0004962718500904749
57314,-0.19031493495531496,-0.0004963731821327874
57350,-0.11388709449876065,-0.0004965944099637257
57449,-0.22854927951294987,-0.0004962625090970691
57546,-0.22597581401387828,-0.0004962699582436954
57582,-0.13116607713538408,-0.0004965443942648888
57644,-0.17565026647647852,-0.0004964156304445319
57706,0.8654186495447634,-0.0004994291058586076
57742,-0.11813535500516453,-0.0004965821129597598
57831,-0.22152331021389726,-0.0004962828464498066
57902,0.07054459960136913,-0.0004971282654723931
57948,-0.19031493495531496,-0.0004963731821327874
58008,-0.1190340254969038,-0.0004965795116704637
58142,-0.10682027654099265,-0.0004966148655568529
58204,-0.2214824615551819,-0.0004962829646902172
58259,-0.10857676886575582,-0.0004966097812186703
58311,-0.09354446245848055,-0.0004966532936942325
58357,-0.1879457127498205,-0.0004963800400772754
58393,-0.22581241937901658,-0.0004962704312053954
58464,-0.2202161531350038,-0.0004962866301433216
58534,-0.2208288830157351,-0.0004962848565369689
58552,-0.12851091431888167,-0.0004965520798923721
58623,-0.14873100038301548,-0.0004964935508831189
58721,-0.15314265552428105,-0.0004964807809174773
58794,-0.23908823346152872,-0.0004962320030680241
58856,-0.21421140030383679,-0.0004963040114854667
58918,-0.2220543427771978,-0.0004962813093242888
58990,-0.2568165513440218,-0.0004961806867245253
59041,-0.07863470202735157,-0.0004966964514485386
59130,-0.2286309768303807,-0.000496262272616248
59238,-0.2239742297368226,-0.0004962757520244213
59283,-0.2239742297368226,-0.0004962757520244213
59327,-0.11441812706206113,-0.0004965928728382288
59416,-0.18676110164707327,-0.0004963834690495425
59434,-0.2207880343570197,-0.0004962849747773933
59498,-0.22846758219551905,-0.0004962627455779342
59586,-0.19215312459750897,-0.0004963678613137409
59657,-0.21686656312033922,-0.0004962963258579798
59693,-0.09305427855389548,-0.0004966547125793164
59764,-0.19370537362869497,-0.0004963633681776839
59826,-0.21061671833687967,-0.0004963144166426508
59880,-0.17319934695355324,-0.0004964227248698826
59942,-0.20224274330021816,-0.0004963386559293277
60026,-0.2467269326413126,-0.0004962098921089523
60062,-0.039951022223847034,-0.0004968084251288842
60099,-0.22916200939368123,-0.0004962607354907164
60169,-0.18725128555165832,-0.0004963820501644885
60419,12.703809280519893,-0.0005336964810137907
60455,0.1637612387899619,-0.0004973980901171102
60482,1.440322672305611,-0.0005010932215683164
60507,1.4181010019644216,-0.0005010288987782542
60534,0.044891641928084224,-0.0004970540104869284
60570,0.03921367836664056,-0.0004970375750681514
60598,-0.04999979226784081,-0.0004967793379848925
60632,-0.017075773343210778,-0.0004968746397656206
60687,0.3530539232772269,-0.0004979460162360622
60721,0.005636080902563781,-0.0004969403814406634
60776,0.5075027018802369,-0.000498393083274471
60801,0.17376916017524027,-0.0004974270590206815
60847,1.5983661328755783,-0.0005015506937638075
60883,-0.18745552884523542,-0.000496381458962364
60945,-0.1314928664051075,-0.0004965434483415164
61005,-0.1670311994875245,-0.0004964405791737416
61069,-0.046609353594460806,-0.0004967891519399741
61121,-0.06352069830264548,-0.0004967402004049571
61167,-0.2263434519423171,-0.0004962688940799055
61210,-0.14599414024908225,-0.0004965014729914511
61256,-0.14080636059222365,-0.0004965164895251352
61283,-0.1565330941976611,-0.0004964709669623737
61318,0.10301928328012952,-0.0004972222666084708
61372,-0.05633133436873121,-0.0004967610107193664
61452,-0.2025286839112261,-0.0004963378282463635
61513,-0.027982365220228435,-0.0004968430695727397
61559,-0.15203974173896467,-0.0004964839734088712
61620,0.2958249524169208,-0.0004977803614038054
61675,-0.1832889656562624,-0.0004963935194854833
61737,-0.1418275770601092,-0.000496513533514567
61808,-0.21392545969282883,-0.0004963048391684169
61826,-0.17356698488199201,-0.0004964216607060927
61871,-0.16008692750590278,-0.000496460680045598
61951,-0.19954673182500035,-0.0004963464597972181
62020,-0.17928579710215103,-0.0004964051070469165
62057,-0.15285671491327313,-0.0004964816086004137
62137,-0.18406509017185546,-0.0004963912729174537
62191,0.1358207562286133,-0.0004973172136679481
62253,-0.1328408721427164,-0.0004965395464075666
62280,-0.06556313123841656,-0.000496734288383819
62360,0.19084389951828656,-0.0004974764835173661
62397,-0.0486517865302319,-0.0004967832399188325
62440,-0.06025280560541171,-0.0004967496596387747
62486,-0.1748332933021701,-0.0004964179952529791
62538,-0.07932912922551373,-0.0004966944413613613
62609,-0.20979974516257124,-0.0004963167814511141
62672,-0.1453814103683509,-0.0004965032465977877
62707,-0.13941750619589932,-0.0004965205096994967
62761,-0.055146723265983986,-0.0004967644396916156
62798,-0.12561065955008674,-0.000496560474962387
62823,-0.23046916647257468,-0.0004962569517972222
62878,-0.18672025298835784,-0.0004963835872899785
62903,-0.1938687682635567,-0.0004963628952159838
62949,-0.22295301326893707,-0.0004962787080349952
62985,-0.21637637921575412,-0.0004962977447430731
63045,-0.21082096163045674,-0.0004963138254405424
63072,-0.03247571767892484,-0.0004968300631262402
63125,0.31637182775077805,-0.0004978398363365003
63152,0.1484429917716787,-0.0004973537499585804
63161,-0.26204517965959584,-0.0004961655519504168
63170,-0.2544064804798119,-0.0004961876629094793
63189,-0.20636845783047578,-0.0004963267136466328
63198,-0.16846090254256427,-0.000496436440758944
63278,-0.23708664918447306,-0.0004962377968487406
63286,-0.15547102907106014,-0.0004964740412133525
63294,-0.1972592069369367,-0.0004963530812609104
63300,-0.10677942788227723,-0.0004966149837972797
63318,-0.19174463801035474,-0.0004963690437179806
63326,-0.2377810763826352,-0.0004962357867615391
63334,-0.2183371148340944,-0.0004962920692027578
63394,2.374980832373179,-0.0005037986806810378
63447,0.09758641167097845,-0.0004972065406322633
63526,0.17834420995136752,-0.000497440301948029
63553,-0.2437041318963714,-0.0004962186419002337
63580,0.09766810898840929,-0.0004972067771131098
63633,-0.12066797184552067,-0.0004965747820535486
63688,-0.08561982266768871,-0.0004966762323362544
63740,0.5434495215498082,-0.0004984971348464646
63777,-0.21674401714419295,-0.0004962966805792416
63802,-0.0938304030694885,-0.0004966524660112822
63866,-0.1611898412912192,-0.0004964574875541797
63893,-0.17961258637187447,-0.0004964041611235233
63937,-0.15040579539034782,-0.0004964887030257794
64005,-0.22385168376067632,-0.0004962761067456968
64041,-0.07634717713928792,-0.0004967030729122227
64096,-0.13378039129317112,-0.0004965368268778311
64130,-0.14648432415366733,-0.0004965000541063694
64194,-0.12021863659965101,-0.0004965760826982024
64238,-0.2202978504524346,-0.0004962863936624935
64265,-0.19533931997731185,-0.0004963586385607618
64318,-0.07369201432278549,-0.0004967107585397003
64345,-0.1758136611113402,-0.0004964151574828457
64390,-0.18994729702687618,-0.0004963742462965634
64425,-0.20273292720480324,-0.0004963372370442483
64461,-0.20616421453689868,-0.0004963273048487481
64504,-0.24145745566702317,-0.0004962251451234806
64568,-0.2352893082009945,-0.0004962429994273211
64602,-0.13851883570416004,-0.0004965231109888078
64639,-0.09485161953737405,-0.000496649510000714
64719,-0.21257745395521987,-0.0004963087411023888
64773,-0.19109105947090796,-0.0004963709355647346
64826,-0.09387125172820392,-0.0004966523477708623
64871,-0.12581490284366384,-0.0004965598837602798
64906,-0.1857398851791877,-0.000496386425060121
64942,-0.07912488593193662,-0.0004966950325634684
64997,-0.20943210723413241,-0.0004963178456149248
65011,-0.06658434770630212,-0.0004967313323732508
65048,-0.08606915791355835,-0.0004966749316916006
65099,-0.23786277370006603,-0.0004962355502807086
65105,-0.23116359367073683,-0.0004962549417100184
65113,-0.21964427191298788,-0.0004962882855092359
65121,-0.21061671833687967,-0.0004963144166426508
65139,-0.20935040991670156,-0.0004963180820957644
65147,-0.24550147287984994,-0.0004962134393216324
65154,-0.23782192504135063,-0.0004962356685211331
65342,3.539494395032426,-0.0005071694786524948
65379,-0.031291106576177605,-0.0004968334920985038
65413,-0.0893778992695075,-0.0004966653542173725
65431,0.07340400571144867,-0.0004971365423019871
65477,0.009557552139244297,-0.0004969517325212559
65501,-0.104818692263937,-0.0004966206593375695
65609,0.027571810632745327,-0.000497003876547672
65645,-0.19958758048371578,-0.0004963463415568029
65681,0.3418613907892013,-0.0004979136183602932
65707,-0.19431810350942635,-0.0004963615945713405
65752,-0.055310117900845654,-0.0004967639667299398
65841,0.5533757456176558,-0.0004985258672692033
65869,-0.12332313466202309,-0.0004965670964260757
65921,0.3441080670185495,-0.0004979201215835472
66009,-0.10812743361988617,-0.0004966110818633275
66081,0.13823082709282322,-0.0004973241898528917
66152,-0.1140096404749069,-0.0004965940552424581
66198,0.07377164363988749,-0.000497137606465803
66223,-0.19493083339015765,-0.000496359820964997
66330,-0.09873224211533914,-0.0004966382771605553
66401,-0.2095546532102787,-0.0004963174908936399
66438,-0.09995770187680177,-0.0004966347299478765
66474,-0.0017983749836429932,-0.0004969188616837292
66526,-0.17050333547833538,-0.0004964305287377939
66580,-0.16000523018847196,-0.0004964609165264398
66697,0.06029158626379827,-0.0004970985871263001
66731,-0.07320183041820046,-0.0004967121774247687
66768,-0.10829082825474787,-0.0004966106089016344
66857,0.04452400399964541,-0.0004970529463231084
66955,-0.22675193852947131,-0.0004962677116756912
67014,-0.029044430346829398,-0.0004968399953217511
67121,-0.14019363071149235,-0.0004965182631314752
67167,-0.14427849658303452,-0.000496506439089199
67256,-0.08533388205668074,-0.0004966770600192186
67292,-0.13663979740325063,-0.0004965285500482475
67327,-0.011193566488190025,-0.0004968916663864979
67407,0.07385334095731833,-0.0004971378429466385
67470,-0.1155210408473775,-0.0004965896803468175
67522,-0.1070653684932852,-0.0004966141561143155
67595,0.013683266669501884,-0.0004969636748039395
67648,-0.06462361208796186,-0.0004967370079135499
67675,-0.15273416893712685,-0.0004964819633216894
67737,-0.006822760005639893,-0.0004969043181117276
67773,-0.16200681446552762,-0.0004964551227457326
67835,-0.07459068481452479,-0.0004967081572503967
67906,-0.05980347035954206,-0.0004967509602834331
67942,-0.1909276648360463,-0.0004963714085264347
68002,-0.0718129760218761,-0.0004967161975991493
68048,-0.07058751626041344,-0.0004967197448118282
68128,-0.10759640105658567,-0.0004966126189888256
68182,-0.07426389554480141,-0.000496709103173779
68253,-0.16903278376458017,-0.0004964347853930297
68280,-0.10996562326208013,-0.0004966057610442983
68324,-0.10269456201073503,-0.0004966268078395559
68342,-0.07634717713928792,-0.0004967030729122227
68404,-0.15444981260317459,-0.0004964769972239207
68431,-0.13757931655370534,-0.0004965258305185329
68468,0.08230901331141065,-0.000497162318714143
68529,-0.14480952914633502,-0.000496504901963702
68565,-0.20918701528183992,-0.0004963185550574506
68627,-0.018505476398250547,-0.0004968705013508251
68716,-0.10379747579605145,-0.0004966236153481376
68789,-0.1251613243042171,-0.0004965617756070512
68887,-0.1557569696820681,-0.0004964732135304161
68921,-0.07262994919618454,-0.0004967138327906969
68976,-0.11625631670425511,-0.0004965875520191926
69063,-0.09003147780895425,-0.0004966634623706012
69170,-0.19497168204887305,-0.0004963597027245865
69250,-0.07201721931545321,-0.0004967156063970311
69303,-0.1782237319755501,-0.0004964081812979056
69330,-0.12132155038496743,-0.0004965728902067668
69394,-0.20783900954423096,-0.0004963224569914155
69447,-0.20775731222680013,-0.0004963226934722574
69526,-0.038929805755961486,-0.0004968113811394541
69615,-0.1609039006802112,-0.0004964583152371508
69900,12.2124816134908,-0.0005322742852095387
69964,-0.11507170560150788,-0.000496590980991454
70094,-0.12103560977395948,-0.0004965737178897379
70110,-0.010989323194612917,-0.0004968922575886121
70174,-0.09419804099792731,-0.0004966514018474784
70316,0.5326246269902215,-0.0004984658011344948
70352,0.4724137040436897,-0.0004982915147513974
70414,0.46820629219600113,-0.0004982793359877935
70502,0.042930906309743964,-0.0004970483349466317
70520,-0.17499668793703177,-0.0004964175222912998
70566,-0.2072262796634996,-0.0004963242305977542
70637,-0.056658123638454586,-0.000496760064795979
70673,-0.21747929300107055,-0.000496294552251655
70726,-0.20032285634059335,-0.0004963442132291954
70744,-0.09783357162359986,-0.0004966408784498561
70879,-0.10718791446943145,-0.0004966138013930526
70897,-0.10869931484190207,-0.0004966094264974028
70940,-0.11817620366387993,-0.0004965819947193354
70968,-0.2559587295109979,-0.0004961831697734223
70986,-0.2312861396468831,-0.0004962545869887589
71055,-0.10126485895569529,-0.0004966309462543511
71126,-0.13186050433354626,-0.0004965423841777161
71199,-0.1548174505316134,-0.0004964759330601169
71260,-0.1141730351097686,-0.0004965935822807546
71340,-0.22724212243405634,-0.0004962662927906118
71457,-0.1258966001610947,-0.0004965596472794367
71518,-0.1821452032122306,-0.0004963968302173121
71536,-0.1906825728837538,-0.0004963721179689698
71572,-0.15334689881785815,-0.0004964801897153528
71607,-0.04399503943667381,-0.0004967967193270312
71634,-0.10371577847862058,-0.0004966238518289877
71698,-0.11396879181619149,-0.0004965941734828687
71723,-0.21204642139191943,-0.0004963102782278671
71787,-0.061886751954028596,-0.0004967449300218636
71812,-0.22295301326893707,-0.0004962787080349952
71858,-0.07115939748242936,-0.0004967180894459033
71885,-0.15150870917566417,-0.000496485510534382
71910,-0.1899881456855916,-0.0004963741280561529
71956,-0.04383164480181211,-0.0004967971922887232
72007,0.21257538595489106,-0.0004975393874222934
72034,-0.08402672497778725,-0.000496680843712737
72052,-0.16245614971139724,-0.0004964538221010891
72098,-0.18721043689294292,-0.0004963821684049037
72150,-0.19754514754794467,-0.0004963522535779462
72221,-0.18557649054432604,-0.0004963868980218072
72276,-0.19958758048371578,-0.0004963463415568029
72383,-0.1174817764657178,-0.0004965840048065103
72409,-0.21707080641391632,-0.0004962957346558762
72463,-0.1673171400985325,-0.0004964397514907636
72506,-0.20167086207820228,-0.000496340311295242
72533,-0.16278293898112065,-0.0004964528761776867
72579,-0.17765185075353418,-0.0004964098366638247
72604,-0.2601661413586864,-0.0004961709910098879
